Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W230015087080001,5526,West Bengal,Bankura,Simlapal,Dakshin Sole,23.00417,87.13333,2021,7.34,693,0,55,149,61,57,,235,50,27,46,51.7,0.06,,474,0.21
W231745087253001,5527,West Bengal,Bankura,Sonamukhi,GangamoniDanga,23.29222,87.43167,2021,7.27,341,0,104,39,21,20,,105,12,18,29,12,0.68,,216,0.2
W231924087302306,5528,West Bengal,Bankura,Sonamukhi,Krishna Bati,23.32361,87.50639,2021,7.64,420,0,49,60,47,59,,155,36,16,27,11.1,0.08,,286,1.81
W231900087254501,5529,West Bengal,Bankura,Sonamukhi,Nafardanga,23.24111,87.40972,2021,7.55,2669,0,939,287,150,28,,620,80,102,323,118.6,2.6,,1665,10.69
W181419077121101,5530,West Bengal,Bankura,Sonamukhi,Rampur,23.29389,87.13972,2021,7.72,573,0,171,89,30,11,,220,40,29,35,27.5,0.09,,365,0.18
W230130087142501,5531,West Bengal,Bankura,Taldangra,Moyra,23.02028,87.23556,2021,6.77,561,0,49,92,14,102,,160,54,6,42,9.5,0.58,,350,0.03
W234110087385401,5532,West Bengal,Birbhum,Bolpur- Sriniketan,Ballavpur,23.6861,87.6483,2021,8.02,494,0,171,106,0,3,,230,78,9,27,1.2,0,,325,1.18
W234354087374001,5533,West Bengal,Birbhum,Bolpur- Sriniketan,Bergram,23.7317,87.6278,2021,8.08,556,0,220,67,21,0,,220,42,28,36,1.3,0,,329,5.95
W234148087415001,5534,West Bengal,Birbhum,Bolpur- Sriniketan,Bondanga (Prantik),23.6967,87.6972,2021,7.29,344,0,92,82,18,0,,160,22,26,26,2.9,0.21,,232,0.14
W233956087402801,5535,West Bengal,Birbhum,Bolpur- Sriniketan,Jamboni,23.6656,87.6744,2021,7.78,409,0,116,78,0,2,,130,32,12,35,9.4,0,,237,0.25
W234131087405001,5536,West Bengal,Birbhum,Bolpur- Sriniketan,Phuldanga,23.6922,87.6806,2021,8,312,0,146,28,0,0,,160,46,11,8,0.2,0,,183,1.39
W234422087452801,5537,West Bengal,Birbhum,Bolpur- Sriniketan,Rautara,23.7394,87.7578,2021,8.43,561,30,165,89,0,0,,220,44,27,38,1.3,0,,317,1.4
W234037087424701,5538,West Bengal,Birbhum,Illambazar,Golte,23.6664,87.6086,2021,8.34,413,30,146,21,0,0,,115,36,6,35,1.9,0,,207,1.3
W233830087320001,5539,West Bengal,Birbhum,Illambazar,Illambazar,23.6167,87.5381,2021,7.43,488,0,122,99,15,12,,225,40,30,27,1.3,0.6,,300,0.12
W235730087445001,5540,West Bengal,Birbhum,Mayureshwar-ii,Kotasur,23.9581,87.745,2021,8.05,455,0,275,35,0,0,,190,26,30,39,3.6,0,,302,0.02
W251414088480001,5541,West Bengal,Dakshin Dinajpur,Balurghat,Balurghat,25.23306,88.79278,2021,8.06,757,0,195,82,30,70,,225,62,17,66,4.3,0.19,,450,0.08
W252630088240801,5542,West Bengal,Dakshin Dinajpur,Bnsihari,Joredighi,25.44167,88.40222,2021,8.19,436,0,220,32,4,2,,70,28,0,66,2,0.13,,268,0.61
W131351092571902,5543,West Bengal,Dakshin Dinajpur,Gangarampur,Durgapur,25.5249,88.1515,2021,8.17,545,0,293,28,1,0,,70,12,10,96,1.2,5.98,,333,0.22
W250115079433201,5544,West Bengal,Dakshin Dinajpur,Gangarampur,Maharajpur,25.40916,88.49252,2021,8.13,483,0,256,14,0,0,,105,22,12,59,1.4,1.35,,266,0.72
W252326088313801,5545,West Bengal,Dakshin Dinajpur,Gangarampur,Nayabazar,25.36444,88.52278,2021,8.12,411,0,195,21,2,3,,65,16,6,64,0.9,6.62,,239,0.4
W252504088322001,5546,West Bengal,Dakshin Dinajpur,Gangarampur,Shib Bari,25.4175,88.53889,2021,8.25,580,0,329,18,1,0,,205,26,34,47,2,0.56,,328,2.73
W251539088574301,5547,West Bengal,Dakshin Dinajpur,Hilli,Hilli,25.27889,88.99694,2021,8.21,975,0,262,99,138,1,,275,64,28,103,9.6,0.27,,604,2.83
W252544088462601,5548,West Bengal,Dakshin Dinajpur,Kumarganj,Sundarpur,23.40722,87.93,2021,8.09,1741,0,366,323,97,41,,200,60,12,264,101.6,0.39,,1121,17.27
W253000083543001,5549,West Bengal,Dakshin Dinajpur,Kusmundi,Chausa,25.5258,88.3694,2021,8.27,447,0,244,14,0,7,,95,18,12,66,1.2,1.27,,269,0.49
W251833088341001,5550,West Bengal,Dakshin Dinajpur,Tapan,Dhelpi,25.30917,88.56972,2021,8.27,439,0,226,14,1,4,,160,20,27,30,1.3,0.99,,236,2.86
W263431088103001,5551,West Bengal,Darjeeling,Kharibari,Demra Vita,26.58944,88.27722,2021,8.21,487,0,104,64,32,28,,130,28,15,36,20,0.46,,287,0.04
W263740088101901,5552,West Bengal,Darjeeling,Kharibari,Dulaljote,26.6278,88.1722,2021,8.14,303,0,79,43,0,18,,95,30,5,15,8,0.34,,167,BDL
W263305088081501,5553,West Bengal,Darjeeling,Kharibari,Galgalia,26.7667,88.26,2021,8.06,283,0,122,18,5,1,,110,32,7,6,5,0,,149,0.16
W263252088095701,5554,West Bengal,Darjeeling,Kharibari,Kochaiyote,26.6317,88.3756,2021,8.18,263,0,67,39,0,9,,70,16,7,14,15,0.68,,141,0.27
W263410088140301,5555,West Bengal,Darjeeling,Kharibari,Sonachandi,26.5753,88.175,2021,8.17,109,0,37,14,0,7,,30,8,2,9,4,0.37,,67,0.06
W264313088225901,5556,West Bengal,Darjeeling,Matigara,Matigara,26.6975,88.3172,2021,8.02,325,0,73,35,0,68,,105,36,4,20,14,0.07,,221,0.12
W264249088234301,5557,West Bengal,Darjeeling,Matigara,Tumbajote,26.5736,88.2792,2021,8.14,384,0,146,25,0,24,,95,28,6,32,11,0.29,,216,0.22
W263936088180501,5558,West Bengal,Darjeeling,Naxalbari,Bagdogra,26.6025,88.18056,2021,8.32,396,6,122,28,0,59,,100,34,4,38,12,0.17,,252,0.2
W263936088180501,5559,West Bengal,Darjeeling,Naxalbari,Bagdogra,26.7017,88.3336,2021,8.2,269,0,92,21,10,35,,105,28,9,11,10,0,,179,0.02
W264426088131801,5560,West Bengal,Darjeeling,Naxalbari,Jabra More,26.7406,88.2219,2021,8.18,140,0,49,18,0,5,,45,12,4,9,3,0.16,,80,BDL
W241215091503001,5561,West Bengal,Darjeeling,Naxalbari,Kamalpur,26.705,88.4267,2021,8.18,337,0,73,35,18,59,,117,24,14,12,28,0.05,,235,0.25
W251600081370001,5562,West Bengal,Darjeeling,Naxalbari,Lalpur,26.7053,88.2131,2021,8.04,217,0,116,4,13,0,,80,24,5,11,7,0.15,,135,BDL
W264523088142301,5563,West Bengal,Darjeeling,Naxalbari,Panighata,26.7564,88.24,2021,8.1,134,0,37,7,5,16,,45,14,2,7,3,0.58,,78,0.08
W263754088223201,5564,West Bengal,Darjeeling,Phansidewa,Leusi Pakuri,26.5875,88.31333,2021,8.16,162,0,43,25,0,8,,60,14,6,7,4,0.41,,90,0.08
W263854088220901,5565,West Bengal,Darjeeling,Phansidewa,Rangapani,26.6486,88.3694,2021,8.08,178,0,61,14,0,17,,60,20,2,9,6,0.42,,106,0.1
W223445088003001,5566,West Bengal,Howrah,Amta,Amta,22.5803,88.0072,2021,8.07,1925,0,275,521,8,5,,310,52,44,280,2.6,0.17,,1098,3.99
W223521088172101,5567,West Bengal,Howrah,Bally-Jagacha,Jagacha,22.5892,88.2892,2021,8.2,1521,0,488,266,12,10,,290,100,10,189,24.1,0.23,,926,6.19
W223521088175101,5568,West Bengal,Howrah,Domjur,Ramrajatala,22.5892,88.2975,2021,7.24,4244,0,378,1340,6,15,,1045,230,114,541,36,0.8,,2527,19.89
W223530088200001,5569,West Bengal,Howrah,Howrah,Howrah Town,22.5897,88.3381,2021,7.89,799,0,317,96,6,51,,300,96,15,52,16.4,1,,540,0.91
W224049088064001,5570,West Bengal,Howrah,Jagatballavpur,Goalpota,22.6814,88.1089,2021,8.37,1177,3,494,117,29,13,,340,64,44,119,43.2,1.1,,750,6.75
W260452077020301,5571,West Bengal,Howrah,Shyampur I,Shyampur,22.3,88.0247,2021,8.31,854,75,244,103,10,14,,215,46,24,110,3.2,0.13,,515,0.05
W234354087374001,5572,West Bengal,Howrah,Shyampur II,Bergram,22.3503,88.075,2021,8.24,1250,0,427,220,17,5,,295,90,17,189,5.1,0.35,,814,0.61
W222715088062901,5573,West Bengal,Howrah,Uluberia,Jagadishpor,22.4544,88.1083,2021,7.92,2073,0,531,347,55,5,,320,68,36,327,7.7,0.35,,1180,0.75
W222554088054201,5574,West Bengal,Howrah,Uluberia,Kalinagar,22.4469,88.1058,2021,7.86,3496,0,458,971,14,12,,580,86,89,546,56.5,0.24,,2066,0.33
W222212088043601,5575,West Bengal,Howrah,Uluberia I,Baganda,22.3894,88.0853,2021,7.97,4377,0,726,858,24,5,,395,38,73,742,21.8,1.3,,2215,7.74
W222600088061502,5576,West Bengal,Howrah,Uluberia II,Uluberia Dug,22.4692,88.1136,2021,7.84,2756,0,360,514,114,8,,600,112,78,287,14.4,0.13,,1363,13.28
W231221088243001,5577,West Bengal,Hugli,Balagarh,Guptipara,23.2061,88.4086,2021,8.22,452,0,177,43,0,0,,145,30,17,34,2.1,0.25,,234,0.65
W230844088225801,5578,West Bengal,Hugli,Balagarh,Inchura(dhobapara),23.1367,88.0686,2021,8.54,375,30,189,18,0,0,,145,30,17,38,1.6,0.15,,238,1.2
W230429088273901,5579,West Bengal,Hugli,Balagarh,Rukeshpur,23.075,88.4611,2021,8.44,1255,30,226,113,1,81,,165,40,16,159,2.2,0.2,,568,0.78
W224612088513601,5580,West Bengal,Hugli,Balagarh,Tentulia,23.1253,88.4586,2021,8.49,1258,45,433,230,0,0,,380,52,61,70,30.7,0.18,,736,3.58
W251301085441601,5581,West Bengal,Hugli,Polba-Dadpur,Barbigha,23.0064,88.2778,2021,8.45,1685,42,397,294,13,5,,270,38,43,250,2.4,0.21,,926,0.81
W224030088203001,5582,West Bengal,Hugli,Srirampur-Uttarpara,Uttarpara,22.6669,88.3472,2021,8.32,1102,42,433,142,6,10,,390,94,38,81,20.3,0.37,,696,4.71
W224508088194902,5583,West Bengal,Hugli,Srirampur-Uttarpara,Uttarpara (Kotrang),22.7522,88.3303,2021,8.33,579,48,232,57,6,9,,255,58,27,35,2,0.7,,378,1.11
W262649088392501,5584,West Bengal,Jalpaiguri,Jalpaiguri,Berubari,26.4097,88.7008,2021,8.14,260,0,128,7,17,1,,70,18,6,25,3,0.11,,155,0.1
W263250088363101,5585,West Bengal,Jalpaiguri,Jalpaiguri,Dus Doroga,26.5472,88.6086,2021,8.15,357,0,110,39,2,14,,100,30,6,27,9,1.21,,194,0.07
W262250088422101,5586,West Bengal,Jalpaiguri,Jalpaiguri,Ghugudanga,26.3997,88.7431,2021,8,845,0,238,67,78,25,,180,58,9,81,46,1.32,,510,0.22
W263045088443001,5587,West Bengal,Jalpaiguri,Jalpaiguri,Jalpaiguri,26.51,88.74,2021,7.92,198,0,79,18,1,2,,65,20,4,10,6,0.95,,109,13.24
W262632088414601,5588,West Bengal,Jalpaiguri,Jalpaiguri,Konpakuri,26.4425,88.6994,2021,8.13,205,0,67,28,0,3,,50,12,5,14,11,0.29,,114,0.07
W263119088400001,5589,West Bengal,Jalpaiguri,Jalpaiguri,Raninagar,26.5378,88.6436,2021,8.09,494,0,98,53,42,38,,90,20,10,67,5,1.06,,296,0.08
W262722088531701,5590,West Bengal,Jalpaiguri,Moynaguri,Brahmapur Bazar,26.565,88.8408,2021,8.05,383,0,73,60,24,6,,125,32,11,18,9,0,,205,0.05
W263418088483201,5591,West Bengal,Jalpaiguri,Moynaguri,Daribiza,26.66944,88.76222,2021,8.28,387,0,98,25,38,24,,110,32,7,30,1,0.28,,218,0.12
W263511088302901,5592,West Bengal,Jalpaiguri,Rajganj,Balaigachh,26.5864,88.5083,2021,7.46,261,0,49,39,36,5,,100,24,10,14,5,0.12,,162,0.16
W263418088322401,5593,West Bengal,Jalpaiguri,Rajganj,Fatapukur,26.5717,88.54,2021,8.14,406,0,159,28,0,41,,150,48,7,16,10,0.91,,248,0.9
W235225086201501,5594,West Bengal,Jalpaiguri,Rajganj,Rajganj,26.5553,88.5158,2021,8.17,283,0,61,35,0,41,,70,24,2,25,3,0.62,,168,0.11
W262010088553501,5595,West Bengal,Kochbihar,Mekhliganj,Mekhaliganj,26.3461,88.9083,2021,7.74,245,0,92,21,8,15,,95,34,2,12,4,0.09,,153,0.8
W223344088235401,5596,West Bengal,Kolkata,KMC,Beleghata,22.5623,88.3987,2021,8.23,1040,0,372,149,0,0,,340,20,70,105,5.1,0,,576,0.17
W223118088180001,5597,West Bengal,Kolkata,KMC,Jhautala,22.4856,88.2957,2021,8.03,1641,0,305,447,0,0,,490,36,97,182,6.6,0.19,,955,0.14
W222815088201801,5598,West Bengal,Kolkata,KMC,Keorapukur,22.4712,88.3385,2021,8.01,1775,0,287,479,3,0,,505,26,107,201,5.8,0,,993,1.84
W223509088222801,5599,West Bengal,Kolkata,KMC,Maniktala,22.5862,88.3746,2021,8.51,534,36,244,53,0,1,,190,24,32,76,2.9,0,,358,1.14
W223531088230301,5600,West Bengal,Kolkata,KMC,Rajabazar,22.5731,88.3722,2021,8.41,838,51,378,82,0,1,,230,50,26,111,3.5,0.25,,534,0.34
W223358088224501,5601,West Bengal,Kolkata,KMC,Sealdah,22.5662,88.3794,2021,8.09,1203,0,494,184,2,0,,385,34,73,92,18.9,0,,704,0.91
W223512088222601,5602,West Bengal,Kolkata,KMC,Taltala,22.5604,88.3638,2021,8.25,956,0,500,131,0,0,,210,20,39,162,3.5,0,,661,0.44
W223316088212501,5603,West Bengal,Kolkata,KMC,Wesseley Market,22.5545,88.357,2021,7.89,1901,0,238,567,0,3,,635,34,134,163,7.5,0.31,,1051,0.5
W250449088194801,5604,West Bengal,Malda,Bamangola,Makuli,25.11694,88.36722,2021,7.83,1828,0,214,468,98,9,,600,126,69,167,3,0.5,,1071,23.28
W245120088015001,5605,West Bengal,Malda,Kaliachak - I,Kaliachak,24.85472,88.00833,2021,8.13,998,0,299,96,68,72,,230,26,40,73,98.5,0.12,,655,7.52
W251537088251401,5606,West Bengal,Malda,Bamangola,Nalagola,25.26028,88.42056,2021,8.26,525,0,183,50,28,23,,195,68,6,30,2.5,0.48,,319,10.34
W252501087511701,5607,West Bengal,Malda,Harischandrapur-II,Baroduari,25.41694,87.85472,2021,8.24,355,0,177,21,5,5,,140,42,9,14,4.1,0.28,,208,0.37
W245519088022801,5608,West Bengal,Malda,Kaliachak-II,Puratan Pataldanga,24.92194,88.04111,2021,7.92,1075,0,305,113,49,81,,305,60,38,67,49.2,1.98,,646,4.92
W192618084160601,5609,West Bengal,Malda,Manikchak,Mohana,25.0875,87.92222,2021,8.26,588,0,220,46,59,10,,195,44,21,47,13.2,0.15,,375,3.68
W250800082360001,5610,West Bengal,Murshidabad,Beldanga I,Mirzapur,24.4083,88.0686,2021,8.22,503,0,299,28,2,2,,225,36,3,18,3,0.79,,319,BDL
W224843088523501,5611,West Bengal,Murshidabad,Beldanga I,Swarupnagar,23.9218,88.2771,2021,7.72,1433,0,342,227,87,2,,445,36,7,140,4,0.39,,791,0.15
W240316088130601,5612,West Bengal,Murshidabad,Berhampur,Pakamati,24.0133,88.1922,2021,8.37,383,6,238,18,2,2,,175,36,2,17,1,1,,264,0.15
W240428088053101,5613,West Bengal,Murshidabad,Berhampur,Sialmara,24.0744,88.0919,2021,7.84,568,0,287,28,4,0,,215,20,3,41,4,0.36,,313,0.05
W241736088174301,5614,West Bengal,Murshidabad,Bhagawangola I,Kalokhali,24.2933,88.2953,2021,7.85,482,0,256,21,1,1,,225,42,2,13,3,0.33,,268,0.06
W192115083071101,5615,West Bengal,Murshidabad,Bhagawangola I,Kashipur,24.3175,88.4153,2021,7.8,468,0,232,14,20,3,,215,28,3,11,10,0.32,,263,BDL
W251100086091201,5616,West Bengal,Murshidabad,Bhagawangola II,Saidpur,24.2881,88.3731,2021,8.37,1291,6,555,135,18,41,,425,50,6,104,18,1,,791,BDL
W240535088262105,5617,West Bengal,Murshidabad,Hariharpur,Kholilabad,24.0933,88.4394,2021,7.85,422,0,189,21,21,0,,200,22,3,9,4,0.32,,228,0.21
W240535088262105,5618,West Bengal,Murshidabad,Hariharpur,Kholilabad,24.045,88.4508,2021,8.18,570,0,281,14,28,1,,270,40,3,11,4,0.35,,311,0.08
W240200088064501,5619,West Bengal,Murshidabad,Kandi,Gokarna,24.0347,88.1108,2021,8.05,587,0,226,57,15,0,,205,28,3,49,2,0.3,,322,0.41
W240511088101301,5620,West Bengal,Murshidabad,Kandi,Jibanti,24.0864,88.1703,2021,8.34,483,3,311,21,1,0,,195,18,3,35,2,1.1,,322,8.69
W235600088030001,5621,West Bengal,Murshidabad,Kandi,Kandi,23.9543,88.0454,2021,8.5,1422,9,543,174,37,43,,305,76,2,201,24,1.3,,940,1.63
W240114088053901,5622,West Bengal,Murshidabad,Kandi,Ranagram,24.0206,88.0942,2021,8.01,330,0,183,25,1,0,,105,18,1,28,2,0.33,,201,BDL
W241439088170301,5623,West Bengal,Murshidabad,Mursidabad-jiaganj,Jiaganj,24.2428,88.2586,2021,7.97,1020,0,317,160,19,1,,285,30,4,105,8,0.68,,574,BDL
W241454088162801,5624,West Bengal,Murshidabad,Mursidabad-jiaganj,Raichandpur,24.2483,88.2744,2021,7.98,567,0,183,74,14,1,,195,22,3,34,13,0.23,,304,BDL
W241227088151201,5625,West Bengal,Murshidabad,Mursidabad-jiaganj,Ranjitpara,24.1647,88.3139,2021,8.37,655,6,403,25,1,25,,280,52,3,43,4,0.91,,451,BDL
W240812088120901,5626,West Bengal,Murshidabad,Nabagram,Mahadipur,24.1367,88.2025,2021,7.84,429,0,250,25,1,0,,135,32,1,40,2,0.38,,266,BDL
W222050088260101,5627,West Bengal,Murshidabad,Nowada,Chandipur,23.8814,88.4594,2021,7.99,903,0,317,110,35,40,,310,38,4,58,3,0.83,,540,8.6
W241515088334501,5628,West Bengal,Murshidabad,Raninagar II,Paranpur,24.2667,88.5714,2021,8.04,1830,0,415,216,153,59,,435,42,7,182,72,0.77,,1068,6.38
W243900087560001,5629,West Bengal,Murshidabad,Samserganj,Natun Malancha,24.6733,87.9303,2021,7.95,854,0,354,39,106,3,,390,54,5,34,5,0.72,,530,6.73
W234351088135001,5630,West Bengal,Nadia,kaliganj,kaliganj,23.73083,88.23056,2021,7.99,668,0,409,35,1,1,,315,100,16,21,2.79,0.13,,426,0.04
W264505077484001,5631,West Bengal,Nadia,Krimpur I,Karimpur,23.9825,88.62861,2021,7.8,788,0,329,78,25,12,,230,68,15,83,8.15,0.19,,490,3.37
W235449088355601,5632,West Bengal,Nadia,Krimpur II,Mahisabathan,23.945,88.61556,2021,7.67,1020,0,189,160,182,0,,345,54,51,78,5.44,0.09,,645,0.88
W232450088421501,5633,West Bengal,Nadia,Krishnaganj,Krishnaganj,23.41389,88.70417,2021,7.73,404,0,250,25,0,1,,175,34,22,19,4.22,0.08,,258,0.14
W232453088431101,5634,West Bengal,Nadia,Krishnaganj,Mazdia,23.41472,88.71972,2021,7.79,360,0,195,35,1,2,,165,50,10,13,3.07,0.15,,233,0.01
W231904088265801,5635,West Bengal,Nadia,Krishnanagar I,Dignagar,23.195,88.2743,2021,7.75,1539,0,543,234,106,0,,510,72,80,142,11.36,0.24,,977,8.32
W232508088322101,5636,West Bengal,Nadia,Krishnanagar I,Gobrapota (Dhakapara),23.41889,88.53917,2021,7.77,431,0,250,21,9,5,,200,32,29,12,3.34,0.07,,265,0.08
W232506088233601,5637,West Bengal,Nadia,Krishnanagar I,Mahesganj,23. 2500,88.2401 ̎,2021,7.77,442,0,244,14,1,1,,170,38,18,29,7.27,0.17,,257,0.14
W232500088270001,5638,West Bengal,Nadia,Krishnanagar II,Bahadurpur,23.43917,88.46333,2021,7.43,953,0,256,92,61,172,,300,62,35,94,10.31,0.1,,683,0.13
W232957088272901,5639,West Bengal,Nadia,Krishnanagar II,Gournagar,23.49944,88.45833,2021,7.7,409,0,238,35,0,1,,200,44,22,11,1.65,0.08,,260,0.02
W232537088390301,5640,West Bengal,Nadia,Krishnanagar II,Shakdaha More,23.42694,88.65083,2021,7.86,486,0,281,32,1,4,,230,68,15,11,2.36,0.22,,304,0.18
W232732088250701,5641,West Bengal,Nadia,Nabadwip,Sonadanga,23.2745,88.2503,2021,7.9,514,0,201,89,0,2,,165,26,24,51,2.5,0.09,,317,0.16
W232400088220001,5642,West Bengal,Nadia,Nakashipara,Mayapur,23.41583,88.38472,2021,7.76,1211,0,329,216,93,0,,415,54,68,107,3.54,0.08,,743,11.69
W174644077010201,5643,West Bengal,Nadia,Tehatta-I,Islampur,23.70083,88.53361,2021,7.81,329,0,214,25,0,0,,165,48,11,12,3.23,0.27,,230,0.02
W222050088260101,5644,West Bengal,North 24 Parganas,Baduria,Chandipur,22.8211,88.7925,2021,7.64,623,0,360,14,0,4,,215,30,34,43,3.5,0.16,,349,0.24
W242205087511001,5645,West Bengal,North 24 Parganas,Baduria,Chatra,22.8392,88.7689,2021,7.74,535,0,220,53,35,0,,230,42,30,27,2.4,0.13,,324,0.71
W224409088302801,5646,West Bengal,North 24 Parganas,Barasat I,Bokanda,22.7031,88.5864,2021,7.81,551,0,299,25,0,2,,175,40,18,52,4,0.24,,323,0.61
W224230088323001,5647,West Bengal,North 24 Parganas,Barasat I,Kadambagachi,22.7108,88.5372,2021,7.87,518,0,262,25,12,0,,165,56,6,50,4.1,0.42,,313,0.1
W223916088330001,5648,West Bengal,North 24 Parganas,Barasat II,Aminpur Bazar,22.6722,88.5792,2021,7.81,528,0,275,43,4,5,,210,28,34,28,4.3,0.07,,313,0.23
W224139088293101,5649,West Bengal,North 24 Parganas,Barasat II,Digberia,22.6942,88.4922,2021,7.67,569,0,323,32,4,0,,230,34,35,33,3.3,0.14,,339,0.05
W225250088273301,5650,West Bengal,North 24 Parganas,Barrackpur I,Kuliagarh,22.8808,88.4592,2021,7.32,484,0,256,18,0,6,,195,24,33,18,4.1,0.13,,260,0.34
W224509088232001,5651,West Bengal,North 24 Parganas,Barrackpur II,Bidhyadharpur,22.7525,88.3889,2021,7.65,587,0,342,25,0,1,,175,24,28,59,3,0.27,,347,0.06
W224100088400001,5652,West Bengal,North 24 Parganas,Deganga,Berachampa,22.69329,88.67872,2021,7.8,535,0,232,50,0,1,,180,16,34,40,4.3,0.22,,287,0.03
W224833088345601,5653,West Bengal,North 24 Parganas,Habra II,Guma,22.8092,88.5961,2021,7.81,452,0,250,18,1,2,,170,30,23,27,4.2,0.23,,257,0.04
W225306088362801,5654,West Bengal,North 24 Parganas,Habra II,Sendanga,22.8847,88.6078,2021,7.76,399,0,201,18,0,22,,170,30,23,19,4.3,0.21,,240,0.01
W223701088302301,5655,West Bengal,North 24 Parganas,Rajarhat,Bishnupur Ghoshpara,22.61701,88.50639,2021,7.34,885,0,281,152,0,15,,310,28,58,66,2.3,0.09,,493,2.67
W223750088300501,5656,West Bengal,North 24 Parganas,Rajarhat,Rajarhat,22.6362,88.471,2021,7.54,1363,0,494,181,62,16,,370,32,70,167,10.1,0.2,,839,7.46
W224612088513601,5657,West Bengal,North 24 Parganas,Swarupnagar,Tentulia,22.9003,88.7014,2021,8.04,504,0,256,39,0,2,,120,20,17,68,3.8,0.25,,306,0.89
W233000087270001,5658,West Bengal,Paschim Barddhaman,Kanksa,Kanksa,23.48984,87.45765,2021,8.28,1757,0,476,206,92,68,,350,78,38,203,97,0.56,,1085,bdl
W223040086593001,5659,West Bengal,Paschim Medinipur,Binpur-I,Dahijuri,22.511,86.98044,2021,8.24,681,0,275,82,32,1,,205,62,12,48,47.6,0.2,,452,0.54
W222143087332301,5660,West Bengal,Paschim Medinipur,Debra,Balichak,22.3624,87.55637,2021,8.09,387,0,226,32,0,1,,170,40,17,18,0.9,0.25,,247,1.82
W224735087262001,5661,West Bengal,Paschim Medinipur,Garbeta II,Raskunda,22.79094,87.43147,2021,8.13,518,0,134,89,33,1,,175,6,39,32,15.4,0.07,,297,0.04
W224426087274601,5662,West Bengal,Paschim Medinipur,Garbeta III,Andhar Nayan,22.73067,87.49373,2021,7.51,73,0,12,18,0,0,,30,10,1,4,0.4,0.02,,41,0.11
W225130087211501,5663,West Bengal,Paschim Medinipur,Garbeta-I,Dhadika,22.88156,87.36194,2021,8.1,222,0,128,7,1,0,,100,20,12,7,3.6,0.21,,129,0.08
W222830087033001,5664,West Bengal,Paschim Medinipur,Jhargram,Rashmandal,22.51438,87.00837,2021,7.69,149,0,61,18,15,1,,70,22,4,6,0.8,0.16,,103,0.03
W222806087085401,5665,West Bengal,Paschim Medinipur,Medinipur,Chilgora,22.4626,87.14058,2021,7.94,434,0,98,89,18,1,,90,20,10,38,33,0.03,,268,0.07
W125604092513601,5666,West Bengal,Paschim Medinipur,Mohanpur,Mohanpur,21.84334,87.42151,2021,8.14,327,0,177,32,1,1,,140,36,12,16,1,0.19,,207,0.92
W222637087523201,5667,West Bengal,Paschim Medinipur,Panskura-II,Kolaghat,22.45379,87.87163,2021,8.04,625,0,354,57,1,1,,120,14,21,107,3.5,0.18,,420,0.17
W221325087340201,5668,West Bengal,Paschim Medinipur,Sabang,Temathani,22.33658,87.55551,2021,8.18,598,0,226,96,4,1,,130,26,16,90,1.1,0.4,,371,3.92
W232911087383601,5669,West Bengal,Purba Barddhaman,Ausgram-I,Chak-Radhamohanpur,23.48543,87.64279,2021,8.07,82,0,24,11,1,2,,25,6,2,5,1,0.29,,50,bdl
W201157079140401,5670,West Bengal,Purba Barddhaman,Ausgram-II,Chora,23.56741,87.60265,2021,8.18,476,0,281,25,8,5,,215,50,22,16,2,0.48,,307,0.74
W231441087561601,5671,West Bengal,Purba Barddhaman,Bardhaman-I,Amirpur,23.20427,87.92934,2021,8.23,191,0,79,32,9,5,,85,30,2,12,2,0.37,,156,0.55
W231807087533001,5672,West Bengal,Purba Barddhaman,Bardhaman-I,Malkita,23.30352,87.88717,2021,8.12,540,0,275,39,19,4,,255,44,35,15,1,0.93,,336,2.81
W232740087562301,5673,West Bengal,Purba Barddhaman,Bhatar,Bolgona,23.46095,87.93961,2021,8.18,499,0,250,46,15,3,,225,36,33,18,1,0.78,,308,0.45
W232245087362401,5674,West Bengal,Purba Barddhaman,Galsi-I,Paraj More,23.37922,87.60698,2021,7.86,635,0,207,74,17,5,,265,86,12,19,1,0.39,,356,2.71
W232308087352901,5675,West Bengal,Purba Barddhaman,Galsi-I,Rekona,23.3859,87.59087,2021,7.88,488,0,207,53,16,5,,210,62,13,15,1,0.49,,306,1.67
W231717087341801,5676,West Bengal,Purba Barddhaman,Galsi-I,Sillaghat,23.28846,87.57174,2021,8.24,472,0,256,28,15,6,,220,58,18,12,1,0.54,,311,1.48
W232224087431001,5677,West Bengal,Purba Barddhaman,Galsi-II,Bahirghona,23.37288,87.71057,2021,8.24,689,0,323,67,23,6,,315,72,33,18,1,0.43,,429,0.76
W191518084462301,5678,West Bengal,Purba Barddhaman,Jamalpur,Gopalpur,23.09095,88.09896,2021,8.35,1166,48,445,117,28,3,,265,66,24,86,103,1.4,,811,0.95
W230855088001301,5679,West Bengal,Purba Barddhaman,Jamalpur,Haibatpur,23.1474,88.00318,2021,7.53,1615,0,549,177,108,33,,420,44,75,156,77,1.3,,1009,6.77
W224800086564501,5680,West Bengal,Purba Barddhaman,Kalna,Raipur,23.23865,87.95835,2021,7.97,1628,0,458,206,53,64,,310,74,30,201,95,0.72,,1025,0.54
